,Unnamed: 0,Rk,Player,Tm,Age,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_Fmb,Year,Player*,PlayerYearTm*,Pos*,Rec_Tgt,Rec_Rec,Rec_Ctch%,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Lng,Rec_Y/Tgt,Rec_R/G,Rec_Y/G,Rec_Fmb,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,QBrec
444,288,280,Jermaine Wiggins,CAR,28,TE,16,11,0,0,0,0,0,0,0,0,2003,Jermaine Wiggins,Jermaine Wiggins2003CAR,TE,20,8,40.0%,80,10.0,1,4,23,4.0,0.5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,292,284,Rickey Dudley,TAM,31,te,7,2,0,0,0,0,0,0,0,0,2003,Rickey Dudley,Rickey Dudley2003TAM,TE,11,7,63.6%,42,6.0,1,3,9,3.8,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,294,286,Donald Lee,MIA,23,te,16,5,0,0,0,0,0,0,0,0,2003,Donald Lee,Donald Lee2003MIA,TE,11,7,63.6%,110,15.7,1,5,25,10.0,0.4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,295,287,Dave Moore,BUF,34,te,15,6,0,0,0,0,0,0,0,0,2003,Dave Moore,Dave Moore2003BUF,TE,18,7,38.9%,82,11.7,2,4,28,4.6,0.5,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,302,294,Todd Yoder,TAM,25,te,16,1,0,0,0,0,0,0,0,0,2003,Todd Yoder,Todd Yoder2003TAM,TE,11,7,63.6%,68,9.7,2,7,20,6.2,0.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,305,297,Dwayne Carswell,DEN,31,TE,16,10,0,0,0,0,0,0,0,0,2003,Dwayne Carswell,Dwayne Carswell2003DEN,TE,18,6,33.3%,53,8.8,1,3,19,2.9,0.4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,312,303,Josh Norman,SDG,23,te,7,1,0,0,0,0,0,0,0,0,2003,Josh Norman,Josh Norman2003SDG,TE,12,6,50.0%,72,12.0,1,3,21,6.0,0.9,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,313,304,Walter Rasby,NOR,31,te,16,7,0,0,0,0,0,0,0,0,2003,Walter Rasby,Walter Rasby2003NOR,TE,7,6,85.7%,55,9.2,0,3,17,7.9,0.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,317,308,Jerramy Stevens,SEA,24,te,16,3,0,0,0,0,0,0,0,0,2003,Jerramy Stevens,Jerramy Stevens2003SEA,TE,19,6,31.6%,72,12.0,0,3,26,3.8,0.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,320,311,Jason Dunn,KAN,30,te,16,4,0,0,0,0,0,0,0,0,2003,Jason Dunn,Jason Dunn2003KAN,TE,8,5,62.5%,35,7.0,3,5,15,4.4,0.3,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,324,315,Robert Royal,WAS,24,te,6,6,0,0,0,0,0,0,0,0,2003,Robert Royal,Robert Royal2003WAS,TE,11,5,45.5%,48,9.6,0,3,20,4.4,0.8,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,325,316,O.J. Santiago,OAK,29,te,12,7,0,0,0,0,0,0,0,0,2003,O.J. Santiago,O.J. Santiago2003OAK,TE,7,5,71.4%,69,13.8,0,2,36,9.9,0.4,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,326,317,Mike Seidman,CAR,22,te,12,5,0,0,0,0,0,0,0,0,2003,Mike Seidman,Mike Seidman2003CAR,TE,10,5,50.0%,35,7.0,0,2,14,3.5,0.4,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,329,320,Byron Chamberlain,WAS,32,te,4,1,0,0,0,0,0,0,0,0,2003,Byron Chamberlain,Byron Chamberlain2003WAS,TE,4,4,100.0%,29,7.3,0,1,15,7.3,1.0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,333,324,Hunter Goodwin,MIN,31,te,16,5,0,0,0,0,0,0,0,0,2003,Hunter Goodwin,Hunter Goodwin2003MIN,TE,5,4,80.0%,26,6.5,0,1,12,5.2,0.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,341,331,Chad Mustard,CLE,26,te,10,0,0,0,0,0,0,0,0,0,2003,Chad Mustard,Chad Mustard2003CLE,TE,6,4,66.7%,29,7.3,0,2,12,4.8,0.4,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,343,333,Jeb Putzier,DEN,24,te,4,0,0,0,0,0,0,0,0,0,2003,Jeb Putzier,Jeb Putzier2003DEN,TE,5,4,80.0%,34,8.5,0,3,13,6.8,1.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,350,340,Joe Davenport,IND,27,te,16,2,0,0,0,0,0,0,0,0,2003,Joe Davenport,Joe Davenport2003IND,TE,8,3,37.5%,23,7.7,0,3,9,2.9,0.2,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,354,344,Patrick Hape,DEN,29,te,16,0,0,0,0,0,0,0,0,0,2003,Patrick Hape,Patrick Hape2003DEN,TE,4,3,75.0%,30,10.0,0,2,12,7.5,0.2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,358,348,Chris Luzar,JAX,24,te,11,1,0,0,0,0,0,0,0,0,2003,Chris Luzar,Chris Luzar2003JAX,TE,4,3,75.0%,30,10.0,0,1,21,7.5,0.3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,367,357,Kevin Ware,WAS,23,te,11,2,0,0,0,0,0,0,0,0,2003,Kevin Ware,Kevin Ware2003WAS,TE,7,3,42.9%,17,5.7,0,0,7,2.4,0.3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,369,359,Mark Bruener,PIT,31,te,14,0,0,0,0,0,0,0,0,0,2003,Mark Bruener,Mark Bruener2003PIT,TE,6,2,33.3%,12,6.0,1,1,11,2.0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,371,360,Darnell Dinkins,NYG,26,te,7,0,0,0,0,0,0,0,0,0,2003,Darnell Dinkins,Darnell Dinkins2003NYG,TE,5,2,40.0%,16,8.0,0,1,10,3.2,0.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,376,365,Will Heller,TAM,22,te,9,1,0,0,0,0,0,0,0,0,2003,Will Heller,Will Heller2003TAM,TE,4,2,50.0%,15,7.5,1,2,11,3.8,0.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,387,376,Jeff Robinson,DAL,33,te,16,0,0,0,0,0,0,0,0,0,2003,Jeff Robinson,Jeff Robinson2003DAL,TE,2,2,100.0%,8,4.0,2,2,5,4.0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,389,378,Aaron Shea,CLE,27,te,4,2,0,0,0,0,0,0,0,0,2003,Aaron Shea,Aaron Shea2003CLE,TE,5,2,40.0%,9,4.5,0,1,7,1.8,0.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,394,383,Bill Baber,KAN,24,te,16,0,0,0,0,0,0,0,0,0,2003,Bill Baber,Bill Baber2003KAN,TE,1,1,100.0%,20,20.0,0,1,20,20.0,0.1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,442,429,Stephen Alexander,SDG,28,te,3,0,0,0,0,0,0,0,0,0,2003,Stephen Alexander,Stephen Alexander2003SDG,TE,6,0,0.0%,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,444,431,Richard Angulo,STL,23,te,5,0,0,0,0,0,0,0,0,0,2003,Richard Angulo,Richard Angulo2003STL,TE,1,0,0.0%,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,448,435,Fred Baxter,NWE,32,te,12,0,0,0,0,0,0,0,0,0,2003,Fred Baxter,Fred Baxter2003NWE,TE,2,0,0.0%,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,455,442,John Gilmore,CHI,24,te,15,1,0,0,0,0,0,0,0,0,2003,John Gilmore,John Gilmore2003CHI,TE,1,0,0.0%,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,460,447,Zachary Hilton,NOR,23,te,3,0,0,0,0,0,0,0,0,0,2003,Zachary Hilton,Zachary Hilton2003NOR,TE,1,0,0.0%,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,469,455,Rashod Kent,HOU,23,te,7,4,0,0,0,0,0,0,0,0,2003,Rashod Kent,Rashod Kent2003HOU,TE,1,0,0.0%,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,11,12,Jason Witten*,DAL,22,TE,16,15,0,0,0,0,0,0,0,0,2004,Jason Witten,Jason Witten2004DAL,TE,122,87,71.3%,980,11.3,6,45,42,8.0,5.4,61.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,14,15,Eric Johnson,SFO,25,TE,16,14,0,0,0,0,0,0,0,0,2004,Eric Johnson,Eric Johnson2004SFO,TE,117,82,70.1%,825,10.1,2,46,25,7.1,5.1,51.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,15,16,Antonio Gates*+,SDG,24,TE,15,15,0,0,0,0,0,0,0,0,2004,Antonio Gates,Antonio Gates2004SDG,TE,114,81,71.1%,964,11.9,13,55,72,8.5,5.4,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,25,26,Randy McMichael,MIA,25,TE,16,16,0,0,0,0,0,0,0,0,2004,Randy McMichael,Randy McMichael2004MIA,TE,118,73,61.9%,791,10.8,4,43,42,6.7,4.6,49.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,27,28,Jermaine Wiggins,MIN,29,TE,14,13,0,0,0,0,0,0,0,0,2004,Jermaine Wiggins,Jermaine Wiggins2004MIN,TE,92,71,77.2%,705,9.9,4,33,39,7.7,5.1,50.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,36,36,Jeremy Shockey,NYG,24,TE,15,15,0,0,0,0,0,0,0,0,2004,Jeremy Shockey,Jeremy Shockey2004NYG,TE,97,61,62.9%,666,10.9,6,31,38,6.9,4.1,44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,61,60,Alge Crumpler*,ATL,27,TE,14,14,0,0,0,0,0,0,0,0,2004,Alge Crumpler,Alge Crumpler2004ATL,TE,74,48,64.9%,774,16.1,6,32,49,10.5,3.4,55.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,68,67,Freddie Jones,ARI,30,TE,16,15,0,0,0,0,0,0,0,0,2004,Freddie Jones,Freddie Jones2004ARI,TE,74,45,60.8%,426,9.5,2,16,40,5.8,2.8,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,78,77,Stephen Alexander,DET,29,TE,16,15,0,0,0,0,0,0,0,0,2004,Stephen Alexander,Stephen Alexander2004DET,TE,76,41,53.9%,377,9.2,1,22,30,5.0,2.6,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,84,83,Ken Dilger,TAM,33,TE,16,14,0,0,0,0,0,0,0,0,2004,Ken Dilger,Ken Dilger2004TAM,TE,55,39,70.9%,345,8.8,3,14,45,6.3,2.4,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,88,87,Chris Cooley,WAS,22,TE,16,9,0,0,0,0,0,0,0,0,2004,Chris Cooley,Chris Cooley2004WAS,TE,63,37,58.7%,314,8.5,6,24,31,5.0,2.3,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,93,91,Jeb Putzier,DEN,25,TE,16,5,0,0,0,0,0,0,0,0,2004,Jeb Putzier,Jeb Putzier2004DEN,TE,54,36,66.7%,572,15.9,2,27,39,10.6,2.3,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,100,98,Bubba Franks,GNB,26,TE,16,14,0,0,0,0,0,0,0,0,2004,Bubba Franks,Bubba Franks2004GNB,TE,50,34,68.0%,361,10.6,7,20,29,7.2,2.1,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,102,100,Kris Mangum,CAR,31,TE,15,10,0,0,0,0,0,0,0,0,2004,Kris Mangum,Kris Mangum2004CAR,TE,58,34,58.6%,323,9.5,3,19,26,5.6,2.3,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,106,104,L.J. Smith,PHI,24,te,16,8,0,0,0,0,0,0,0,0,2004,L.J. Smith,L.J. Smith2004PHI,TE,54,34,63.0%,377,11.1,5,21,31,7.0,2.1,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,110,108,Ben Troupe,TEN,22,te,14,7,0,0,0,0,0,0,0,0,2004,Ben Troupe,Ben Troupe2004TEN,TE,54,33,61.1%,329,10.0,1,13,33,6.1,2.4,23.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,111,109,Boo Williams,NOR,25,te,16,7,0,0,0,0,0,0,0,0,2004,Boo Williams,Boo Williams2004NOR,TE,75,33,44.0%,362,11.0,2,19,22,4.8,2.1,22.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,120,118,Jerramy Stevens,SEA,25,te,16,5,0,0,0,0,0,0,0,0,2004,Jerramy Stevens,Jerramy Stevens2004SEA,TE,47,31,66.0%,349,11.3,3,19,32,7.4,1.9,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,124,121,Daniel Graham,NWE,26,TE,14,14,0,0,0,0,0,0,0,0,2004,Daniel Graham,Daniel Graham2004NWE,TE,48,30,62.5%,364,12.1,7,20,48,7.6,2.1,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,131,128,Chad Lewis,PHI,33,TE,15,9,0,0,0,0,0,0,0,0,2004,Chad Lewis,Chad Lewis2004PHI,TE,46,29,63.0%,267,9.2,3,16,21,5.8,1.9,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,132,129,Marcus Pollard,IND,32,TE,13,13,0,0,0,0,0,0,0,0,2004,Marcus Pollard,Marcus Pollard2004IND,TE,41,29,70.7%,309,10.7,6,17,31,7.5,2.2,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,134,131,Steve Heiden,CLE,28,TE,13,13,0,0,0,0,0,0,0,0,2004,Steve Heiden,Steve Heiden2004CLE,TE,42,28,66.7%,287,10.3,5,14,30,6.8,2.2,22.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,140,137,Todd Heap,BAL,24,te,6,5,0,0,0,0,0,0,0,0,2004,Todd Heap,Todd Heap2004BAL,TE,44,27,61.4%,303,11.2,3,17,37,6.9,4.5,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,141,138,Doug Jolley,OAK,25,TE,16,13,0,0,0,0,0,0,0,0,2004,Doug Jolley,Doug Jolley2004OAK,TE,48,27,56.3%,313,11.6,2,14,34,6.5,1.7,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,148,145,Aaron Shea,CLE,28,te,15,8,0,0,0,0,0,0,0,0,2004,Aaron Shea,Aaron Shea2004CLE,TE,48,26,54.2%,252,9.7,4,13,35,5.3,1.7,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,150,147,Dallas Clark,IND,25,TE,15,13,0,0,0,0,0,0,0,0,2004,Dallas Clark,Dallas Clark2004IND,TE,39,25,64.1%,423,16.9,5,18,80,10.8,1.7,28.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,152,149,Erron Kinney,TEN,27,TE,9,9,0,0,0,0,0,0,0,0,2004,Erron Kinney,Erron Kinney2004TEN,TE,30,25,83.3%,193,7.7,3,14,21,6.4,2.8,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,154,150,Shad Meier,TEN,26,te,14,6,0,0,0,0,0,0,0,0,2004,Shad Meier,Shad Meier2004TEN,TE,36,25,69.4%,127,5.1,2,6,29,3.5,1.8,9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,156,152,Daniel Wilcox,BAL,27,te,16,5,0,0,0,0,0,0,0,0,2004,Daniel Wilcox,Daniel Wilcox2004BAL,TE,35,25,71.4%,219,8.8,1,12,20,6.3,1.6,13.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,158,154,Desmond Clark,CHI,27,TE,15,13,0,0,0,0,0,0,0,0,2004,Desmond Clark,Desmond Clark2004CHI,TE,49,24,49.0%,282,11.8,1,14,31,5.8,1.6,18.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,164,160,Itula Mili,SEA,31,te,15,4,0,0,0,0,0,0,0,0,2004,Itula Mili,Itula Mili2004SEA,TE,36,23,63.9%,240,10.4,1,14,20,6.7,1.5,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,166,162,Dwayne Carswell,DEN,32,TE,15,14,0,0,0,0,0,0,0,0,2004,Dwayne Carswell,Dwayne Carswell2004DEN,TE,36,22,61.1%,198,9.0,1,10,20,5.5,1.5,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,177,173,Matt Schobel,CIN,26,te,16,1,0,0,0,0,0,0,0,0,2004,Matt Schobel,Matt Schobel2004CIN,TE,33,21,63.6%,201,9.6,4,10,76,6.1,1.3,12.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,182,178,Terry Jones,BAL,25,TE,15,11,0,0,0,0,0,0,0,0,2004,Terry Jones,Terry Jones2004BAL,TE,29,20,69.0%,152,7.6,1,7,19,5.2,1.3,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,192,187,Chris Baker,NYJ,25,te,16,0,0,0,0,0,0,0,0,0,2004,Chris Baker,Chris Baker2004NYJ,TE,29,18,62.1%,182,10.1,4,12,23,6.3,1.1,11.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,199,194,Mark Campbell,BUF,29,TE,12,12,0,0,0,0,0,0,0,0,2004,Mark Campbell,Mark Campbell2004BUF,TE,30,17,56.7%,203,11.9,5,11,27,6.8,1.4,16.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,200,195,Jason Dunn,KAN,31,te,16,0,0,0,0,0,0,0,0,0,2004,Jason Dunn,Jason Dunn2004KAN,TE,25,17,68.0%,120,7.1,3,9,17,4.8,1.1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,203,198,Billy Miller,HOU,27,te,16,8,0,0,0,0,0,0,0,0,2004,Billy Miller,Billy Miller2004HOU,TE,33,17,51.5%,178,10.5,1,11,27,5.4,1.1,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,209,204,Christian Fauria,NWE,33,te,16,10,0,0,0,0,0,0,0,0,2004,Christian Fauria,Christian Fauria2004NWE,TE,20,16,80.0%,195,12.2,2,9,25,9.8,1.0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,223,217,Reggie Kelly,CIN,27,TE,16,15,0,0,0,0,0,0,0,0,2004,Reggie Kelly,Reggie Kelly2004CIN,TE,21,15,71.4%,85,5.7,0,5,14,4.0,0.9,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,225,219,Brandon Manumaleuna,STL,24,TE,16,16,0,0,0,0,0,0,0,0,2004,Brandon Manumaleuna,Brandon Manumaleuna2004STL,TE,21,15,71.4%,174,11.6,1,7,48,8.3,0.9,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,229,223,Kyle Brady,JAX,32,TE,11,8,0,0,0,0,0,0,0,0,2004,Kyle Brady,Kyle Brady2004JAX,TE,23,14,60.9%,103,7.4,1,6,21,4.5,1.3,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,233,227,Todd Yoder,JAX,26,te,16,8,0,0,0,0,0,0,0,0,2004,Todd Yoder,Todd Yoder2004JAX,TE,22,14,63.6%,157,11.2,0,7,56,7.1,0.9,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,234,228,Courtney Anderson,OAK,24,te,9,4,0,0,0,0,0,0,0,0,2004,Courtney Anderson,Courtney Anderson2004OAK,TE,21,13,61.9%,175,13.5,1,6,28,8.3,1.4,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,235,229,Anthony Becht,NYJ,27,TE,16,16,0,0,0,0,0,0,0,0,2004,Anthony Becht,Anthony Becht2004NYJ,TE,28,13,46.4%,100,7.7,1,8,19,3.6,0.8,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,238,232,Donald Lee,MIA,24,TE,16,10,0,0,0,0,0,0,0,0,2004,Donald Lee,Donald Lee2004MIA,TE,20,13,65.0%,110,8.5,1,6,15,5.5,0.8,6.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,243,237,Mike Seidman,CAR,23,te,16,6,0,0,0,0,0,0,0,0,2004,Mike Seidman,Mike Seidman2004CAR,TE,13,13,100.0%,123,9.5,2,8,27,9.5,0.8,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,248,241,Will Heller,TAM,23,te,10,2,0,0,0,0,0,0,0,0,2004,Will Heller,Will Heller2004TAM,TE,16,12,75.0%,98,8.2,1,5,22,6.1,1.2,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,250,243,Tim Euhus,BUF,24,te,12,5,0,0,0,0,0,0,0,0,2004,Tim Euhus,Tim Euhus2004BUF,TE,15,11,73.3%,98,8.9,2,5,17,6.5,0.9,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,254,247,Dustin Lyman,CHI,28,TE,16,10,0,0,0,0,0,0,0,0,2004,Dustin Lyman,Dustin Lyman2004CHI,TE,23,11,47.8%,73,6.6,1,3,13,3.2,0.7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,262,255,Ernie Conwell,NOR,32,TE,16,11,0,0,0,0,0,0,0,0,2004,Ernie Conwell,Ernie Conwell2004NOR,TE,19,10,52.6%,102,10.2,1,4,28,5.4,0.6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,263,256,Casey Fitzsimmons,DET,24,te,16,2,0,0,0,0,0,0,0,0,2004,Casey Fitzsimmons,Casey Fitzsimmons2004DET,TE,14,10,71.4%,103,10.3,0,4,27,7.4,0.6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,269,262,Justin Peelle,SDG,25,te,16,4,0,0,0,0,0,0,0,0,2004,Justin Peelle,Justin Peelle2004SDG,TE,20,10,50.0%,84,8.4,2,3,17,4.2,0.6,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,271,264,Tony Stewart,CIN,25,TE,16,9,0,0,0,0,0,0,0,0,2004,Tony Stewart,Tony Stewart2004CIN,TE,25,10,40.0%,48,4.8,1,2,9,1.9,0.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,273,266,Aaron Walker,SFO,24,te,16,4,0,0,0,0,0,0,0,0,2004,Aaron Walker,Aaron Walker2004SFO,TE,15,10,66.7%,115,11.5,0,4,30,7.7,0.6,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
