,Unnamed: 0,Rk,Player,Tm,Age,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_Fmb,Year,Player*,PlayerYearTm*,Pos*,Rec_Tgt,Rec_Rec,Rec_Ctch%,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Lng,Rec_Y/Tgt,Rec_R/G,Rec_Y/G,Rec_Fmb,Pass_Cmp,Pass_Att,Pass_Cmp%,Pass_Yds,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_1D,Pass_Lng,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pass_Rate,Pass_QBR,Pass_Sk,Pass_Yds.1,Pass_Sk%,Pass_NY/A,Pass_ANY/A,Pass_4QC,Pass_GWD,QBrec
1613,94,92,Isaac Bruce,STL,32,WR,16,16,0,0,0,0,0,0,0,0,2004,Isaac Bruce,Isaac Bruce2004STL,WR,148,89,60.1%,1292,14.5,6,64,56,8.7,5.6,80.8,5,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,0,0,0,0,0.00,0.00,0,0,0
1614,95,93,Patrick Crayton,DAL,25,wr,8,0,0,0,0,0,0,0,0,0,2004,Patrick Crayton,Patrick Crayton2004DAL,WR,15,12,80.0%,162,13.5,1,7,39,10.8,1.5,20.3,0,0,1,0,0,0,0,1,100,0,0,0.0,-45.0,0,0.0,0.0,0,0,0,0,0.00,-45.00,0,0,0
1615,104,102,Randy Hymes,BAL,25,WR,14,7,0,0,0,0,0,0,0,0,2004,Randy Hymes,Randy Hymes2004BAL,WR,48,26,54.2%,323,12.4,2,17,57,6.7,1.9,23.1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,0,0,0,0,0.00,0.00,0,0,0
1616,114,112,Steve Smith Sr.,CAR,25,wr,1,1,0,0,0,0,0,0,0,0,2004,Steve Smith Sr.,Steve Smith Sr.2004CAR,WR,9,6,66.7%,60,10.0,0,4,15,6.7,6.0,60.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,0,0,0,0,0.00,0.00,0,0,0
1617,90,89,Marty Booker,MIA,29,WR,15,12,0,0,0,0,0,0,0,0,2005,Marty Booker,Marty Booker2005MIA,WR,86,39,45.3%,686,17.6,3,30,60,8.0,2.6,45.7,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,0,0,0,0,0.00,0.00,0,0,0
1618,96,94,Randy Hymes,BAL,26,wr,16,3,0,0,0,0,0,0,0,0,2005,Randy Hymes,Randy Hymes2005BAL,WR,31,11,35.5%,132,12.0,2,9,21,4.3,0.7,8.3,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,0,0,0,0,0.00,0.00,0,0,0
1619,77,76,Hank Baskett,PHI,24,wr,16,5,0,0,0,0,0,0,0,0,2006,Hank Baskett,Hank Baskett2006PHI,WR,42,22,52.4%,464,21.1,2,17,89,11.0,1.4,29.0,0,0,1,0,0,0,0,1,100,0,0,0.0,-45.0,0,0.0,0.0,0.0,0,0,0,0.00,-45.00,0,0,0
1620,80,79,Isaac Bruce,STL,34,WR,16,13,0,0,0,0,0,0,0,0,2006,Isaac Bruce,Isaac Bruce2006STL,WR,126,74,58.7%,1098,14.8,3,54,45,8.7,4.6,68.6,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,7.3,0,0,0,0.00,0.00,0,0,0
1621,87,86,Lee Evans,BUF,25,WR,16,15,0,0,0,0,0,0,0,0,2006,Lee Evans,Lee Evans2006BUF,WR,137,82,59.9%,1292,15.8,8,54,83,9.4,5.1,80.8,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,2.2,0,0,0,0.00,0.00,0,0,0
1622,92,90,Joe Horn,NOR,34,WR,10,9,0,0,0,0,0,0,0,0,2006,Joe Horn,Joe Horn2006NOR,WR,61,37,60.7%,679,18.4,4,28,72,11.1,3.7,67.9,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,0.0,0,0,0,0.00,0.00,0,0,0
1623,72,71,Sidney Rice,MIN,21,wr,13,4,0,0,0,0,0,0,0,0,2007,Sidney Rice,Sidney Rice2007MIN,WR,53,31,58.5%,396,12.8,4,25,60,7.5,2.4,30.5,0,2,2,100,94,0,0,0,0,1,79,47.0,47.0,47.0,7.2,118.7,100.0,0,0,0,47.00,47.00,0,0,0
1624,95,93,Mark Clayton,BAL,25,WR,16,12,0,0,0,0,0,0,0,0,2007,Mark Clayton,Mark Clayton2007BAL,WR,89,48,53.9%,531,11.1,0,28,52,6.0,3.0,33.2,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,4.4,0,0,0,0.00,0.00,0,0,0
1625,99,97,Greg Lewis,PHI,27,wr,15,1,0,0,0,0,0,0,0,0,2007,Greg Lewis,Greg Lewis2007PHI,WR,23,13,56.5%,265,20.4,3,11,50,11.5,0.9,17.7,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,1.3,0,0,0,0.00,0.00,0,0,0
1626,77,76,Jerheme Urban,ARI,28,wr,16,2,0,0,0,0,0,0,0,0,2008,Jerheme Urban,Jerheme Urban2008ARI,WR,51,34,66.7%,448,13.2,4,20,56,8.8,2.1,28.0,0,1,1,100,18,0,0,0,0,1,18,18.0,18.0,18.0,1.1,118.7,99.8,0,0,0,18.00,18.00,0,0,0
1627,78,77,Dane Looker,STL,32,wr,13,6,0,0,0,0,0,0,0,0,2008,Dane Looker,Dane Looker2008STL,WR,47,23,48.9%,271,11.8,2,11,30,5.8,1.8,20.8,2,2,3,66.7,17,0,0,0,0,0,11,5.7,5.7,8.5,1.3,81.2,38.0,1,0,25,4.25,4.25,0,0,0
1628,101,99,Lance Moore,NOR,25,WR,16,6,0,0,0,0,0,0,0,0,2008,Lance Moore,Lance Moore2008NOR,WR,121,79,65.3%,928,11.7,10,40,70,7.7,4.9,58.0,1,0,1,0,0,0,0,1,100,0,0,0.0,-45.0,0,0.0,0.0,0.0,0,0,0,0.00,-45.00,0,0,0
1629,102,100,Sidney Rice,MIN,22,wr,13,3,0,0,0,0,0,0,0,0,2008,Sidney Rice,Sidney Rice2008MIN,WR,31,15,48.4%,141,9.4,4,12,23,4.5,1.2,10.8,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,8.1,0,0,0,0.00,0.00,0,0,0
1630,94,92,Michael Clayton,TAM,27,WR,13,11,0,0,0,0,0,0,0,0,2009,Michael Clayton,Michael Clayton2009TAM,WR,48,16,33.3%,230,14.4,1,11,47,4.8,1.2,17.7,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,11.0,0,0,0,0.00,0.00,0,0,0
1631,103,101,Sidney Rice*,MIN,23,WR,16,14,0,0,0,0,0,0,0,0,2009,Sidney Rice,Sidney Rice2009MIN,WR,121,83,68.6%,1312,15.8,8,60,63,10.8,5.2,82.0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,3.4,0,0,0,0.00,0.00,0,0,0
1632,106,104,Reggie Wayne*,IND,31,WR,16,16,0,0,0,0,0,0,0,0,2009,Reggie Wayne,Reggie Wayne2009IND,WR,149,100,67.1%,1264,12.6,10,73,65,8.5,6.3,79.0,0,0,1,0,0,0,0,1,100,0,0,0.0,-45.0,0,0.0,0.0,0.0,0,0,0,0.00,-45.00,0,0,0
1633,95,93,Patrick Crayton,SDG,31,wr,9,2,0,0,0,0,0,0,0,0,2010,Patrick Crayton,Patrick Crayton2010SDG,WR,42,28,66.7%,514,18.4,1,24,49,12.2,3.1,57.1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,1.0,0,0,0,0.00,0.00,0,0,0
1634,97,95,Chad Johnson,CIN,32,WR,14,12,0,0,0,0,0,0,0,0,2010,Chad Johnson,Chad Johnson2010CIN,WR,126,67,53.2%,831,12.4,4,47,42,6.6,4.8,59.4,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,4.7,0,0,0,0.00,0.00,0,0,0
1635,103,101,Micheal Spurlock,TAM,27,wr,16,1,0,0,0,0,0,0,0,0,2010,Micheal Spurlock,Micheal Spurlock2010TAM,WR,33,17,51.5%,250,14.7,2,12,43,7.6,1.1,15.6,2,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,6.7,0,0,0,0.00,0.00,0,0,0
1636,76,75,Legedu Naanee,CAR,28,WR,15,10,0,0,0,0,0,0,0,0,2011,Legedu Naanee,Legedu Naanee2011CAR,WR,76,44,57.9%,467,10.6,1,20,28,6.1,2.9,31.1,0,1,1,100,27,0,0,0,0,1,27,27.0,27.0,27.0,1.8,118.7,96.9,0,0,0,27.00,27.00,0,0,0
1637,80,79,Emmanuel Sanders,PIT,24,wr,11,0,0,0,0,0,0,0,0,0,2011,Emmanuel Sanders,Emmanuel Sanders2011PIT,WR,43,22,51.2%,288,13.1,2,17,32,6.7,2.0,26.2,0,1,1,100,15,0,0,0,0,1,15,15.0,15.0,15.0,1.4,118.7,97.4,0,0,0,15.00,15.00,0,0,0
1638,97,95,Micheal Spurlock,TAM,28,wr,12,0,0,0,0,0,0,0,0,0,2011,Micheal Spurlock,Micheal Spurlock2011TAM,WR,6,2,33.3%,13,6.5,0,0,7,2.2,0.2,1.1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,4.5,0,0,0,0.00,0.00,0,0,0
1639,67,66,Mike Williams,TAM,25,WR,16,16,0,0,0,0,0,0,0,0,2012,Mike Williams,Mike Williams2012TAM,WR,126,63,50.0%,996,15.8,9,44,65,7.9,3.9,62.3,0,1,1,100,28,0,0,0,0,1,28,28.0,28.0,28.0,1.8,118.7,100.0,0,0,0,28.00,28.00,0,0,0
1640,78,77,Danario Alexander,SDG,26,wr,10,6,0,0,0,0,0,0,0,0,2012,Danario Alexander,Danario Alexander2012SDG,WR,62,37,59.7%,658,17.8,7,29,80,10.6,3.7,65.8,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,27.5,0,0,0,0.00,0.00,0,0,0
1641,72,71,Cecil Shorts,JAX,27,WR,13,12,0,0,0,0,0,0,0,0,2014,Cecil Shorts,Cecil Shorts2014JAX,WR,110,53,48.2%,557,10.5,1,27,53,5.1,4.1,42.8,1,2,2,100,32,1,50,0,0,2,23,16.0,26.0,16.0,2.5,158.3,100.0,0,0,0,16.00,26.00,0,0,0
1642,88,87,Pierre Garcon,WAS,28,WR,16,14,0,0,0,0,0,0,0,0,2014,Pierre Garcon,Pierre Garcon2014WAS,WR,105,68,64.8%,752,11.1,3,33,70,7.2,4.3,47.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,1.4,0,0,0,0.00,0.00,0,0,0
1643,89,88,Josh Gordon,CLE,23,wr,5,5,0,0,0,0,0,0,0,0,2014,Josh Gordon,Josh Gordon2014CLE,WR,47,24,51.1%,303,12.6,0,16,32,6.4,4.8,60.6,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,100.0,0,0,0,0.00,0.00,0,0,0
1644,86,85,Bryan Walters,JAX,28,wr,11,1,0,0,0,0,0,0,0,0,2015,Bryan Walters,Bryan Walters2015JAX,WR,45,32,71.1%,368,11.5,1,22,31,8.2,2.9,33.5,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,1.3,0,0,0,0.00,0.00,0,0,0
1645,63,62,Willie Snead,NOR,24,WR,15,4,0,0,0,0,0,0,0,0,2016,Willie Snead,Willie Snead2016NOR,WR,104,72,69.2%,895,12.4,4,51,49,8.6,4.8,59.7,2,1,1,100,50,1,100,0,0,1,50,50.0,70.0,50.0,3.3,158.3,100.0,0,0,0,50.00,70.00,0,0,0
1646,78,77,Dez Bryant*,DAL,28,WR,13,13,0,0,0,0,0,0,0,0,2016,Dez Bryant,Dez Bryant2016DAL,WR,96,50,52.1%,796,15.9,8,38,56,8.3,3.8,61.2,1,1,1,100,10,1,100,0,0,1,10,10.0,30.0,10.0,0.8,147.9,100.0,0,0,0,10.00,30.00,0,0,0
1647,87,86,Pharoh Cooper,LAR,21,wr,10,3,0,0,0,0,0,0,0,0,2016,Pharoh Cooper,Pharoh Cooper2016LAR,WR,20,14,70.0%,106,7.6,0,5,23,5.3,1.4,10.6,0,0,1,0,0,0,0,1,100,0,0,0.0,-45.0,0,0.0,0.0,0.0,0,0,0,0.00,-45.00,0,0,0
1648,74,73,Larry Fitzgerald*,ARI,34,WR,16,16,0,0,0,0,0,0,0,0,2017,Larry Fitzgerald,Larry Fitzgerald2017ARI,WR,161,109,67.7%,1156,10.6,6,65,37,7.2,6.8,72.3,1,1,1,100,21,0,0,0,0,1,21,21.0,21.0,21.0,1.3,118.7,98.7,0,0,0,21.00,21.00,0,0,0
1649,82,81,Eric Decker,TEN,30,wr,16,8,0,0,0,0,0,0,0,0,2017,Eric Decker,Eric Decker2017TEN,WR,83,54,65.1%,563,10.4,1,31,29,6.8,3.4,35.2,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,0.7,0,0,0,0.00,0.00,0,0,0
1650,88,87,Cooper Kupp,LAR,24,wr,15,6,0,0,0,0,0,0,0,0,2017,Cooper Kupp,Cooper Kupp2017LAR,WR,94,62,66.0%,869,14.0,5,42,64,9.2,4.1,57.9,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,2.0,0,0,0,0.00,0.00,0,0,0
1651,68,67,Larry Fitzgerald,ARI,35,WR,16,16,0,0,0,0,0,0,0,0,2018,Larry Fitzgerald,Larry Fitzgerald2018ARI,WR,112,69,61.6%,734,10.6,6,39,37,6.6,4.3,45.9,0,1,1,100,32,1,100,0,0,1,32,32.0,52.0,32.0,2.0,158.3,100.0,0,0,0,32.00,52.00,0,0,0
1652,92,90,Kenny Stills,MIA,26,WR,15,15,0,0,0,0,0,0,0,0,2018,Kenny Stills,Kenny Stills2018MIA,WR,64,37,57.8%,553,14.9,6,27,75,8.6,2.5,36.9,1,1,1,100,3,1,100,0,0,1,3,3.0,23.0,3.0,0.2,118.7,100.0,0,0,0,3.00,23.00,0,0,0
1653,97,95,Cole Beasley,DAL,29,wr,16,4,0,0,0,0,0,0,0,0,2018,Cole Beasley,Cole Beasley2018DAL,WR,87,65,74.7%,672,10.3,3,42,32,7.7,4.1,42.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,28.6,0,0,0,0.00,0.00,0,0,0
1654,100,98,Antonio Brown*,PIT,30,WR,15,15,0,0,0,0,0,0,0,0,2018,Antonio Brown,Antonio Brown2018PIT,WR,168,104,61.9%,1297,12.5,15,63,78,7.7,6.9,86.5,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,39.6,2.7,0,0,0,0.00,0.00,0,0,0
1655,75,74,Danny Amendola,DET,34,WR,15,10,0,0,0,0,0,0,0,0,2019,Danny Amendola,Danny Amendola2019DET,WR,97,62,63.9%,678,10.9,1,36,47,7.0,4.1,45.2,0,1,1,100,19,1,100,0,0,1,19,19.0,39.0,19.0,1.3,158.3,100.0,0,0,0,19.00,39.00,0,0,0
1656,78,77,Dante Pettis,SFO,24,wr,11,4,0,0,0,0,0,0,0,0,2019,Dante Pettis,Dante Pettis2019SFO,WR,24,11,45.8%,109,9.9,2,7,21,4.5,1.0,9.9,0,1,1,100,16,0,0,0,0,1,16,16.0,16.0,16.0,1.5,118.7,57.3,0,0,0,16.00,16.00,0,0,0
1657,83,82,Kelvin Harmon,WAS,23,WR,16,8,0,0,0,0,0,0,0,0,2019,Kelvin Harmon,Kelvin Harmon2019WAS,WR,44,30,68.2%,365,12.2,0,16,30,8.3,1.9,22.8,0,1,1,100,11,0,0,0,0,1,11,11.0,11.0,11.0,0.7,112.5,99.9,0,0,0,11.00,11.00,0,0,0
1658,0,1,Marvin Harrison*,IND,28,WR,16,16,0,0,0,0,0,0,0,0,2000,Marvin Harrison,Marvin Harrison2000IND,WR,169,102,60.4%,1413,13.9,14,70,78,8.4,6.4,88.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,2,3,Ed McCaffrey,DEN,32,WR,16,16,0,0,0,0,0,0,0,0,2000,Ed McCaffrey,Ed McCaffrey2000DEN,WR,149,101,67.8%,1317,13.0,9,69,61,8.8,6.3,82.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,5,6,Cris Carter*,MIN,35,WR,16,16,0,0,0,0,0,0,0,0,2000,Cris Carter,Cris Carter2000MIN,WR,161,96,59.6%,1274,13.3,9,72,53,7.9,6.0,79.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,7,8,Keenan McCardell,JAX,30,WR,16,16,0,0,0,0,0,0,0,0,2000,Keenan McCardell,Keenan McCardell2000JAX,WR,140,94,67.1%,1207,12.8,5,58,67,8.6,5.9,75.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,10,11,Jimmy Smith*,JAX,31,WR,15,14,0,0,0,0,0,0,0,0,2000,Jimmy Smith,Jimmy Smith2000JAX,WR,145,91,62.8%,1213,13.3,8,46,65,8.4,6.1,80.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,36,36,Donald Hayes,CAR,25,WR,15,15,0,0,0,0,0,0,0,0,2000,Donald Hayes,Donald Hayes2000CAR,WR,112,66,58.9%,926,14.0,3,47,43,8.3,4.4,61.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,39,39,Sean Dawkins,SEA,29,WR,16,16,0,0,0,0,0,0,0,0,2000,Sean Dawkins,Sean Dawkins2000SEA,WR,102,63,61.8%,731,11.6,5,42,40,7.2,3.9,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,49,49,Oronde Gadsden,MIA,29,WR,16,16,0,0,0,0,0,0,0,0,2000,Oronde Gadsden,Oronde Gadsden2000MIA,WR,93,56,60.2%,786,14.0,6,35,61,8.5,3.5,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,51,51,Jeff Graham,SDG,31,WR,14,13,0,0,0,0,0,0,0,0,2000,Jeff Graham,Jeff Graham2000SDG,WR,112,55,49.1%,907,16.5,4,38,83,8.1,3.9,64.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,55,55,Frank Sanders,ARI,27,WR,16,16,0,0,0,0,0,0,0,0,2000,Frank Sanders,Frank Sanders2000ARI,WR,116,54,46.6%,749,13.9,6,37,53,6.5,3.4,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,61,60,James McKnight,DAL,28,WR,16,15,0,0,0,0,0,0,0,0,2000,James McKnight,James McKnight2000DAL,WR,106,52,49.1%,926,17.8,2,38,48,8.7,3.3,57.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,70,69,Qadry Ismail,BAL,30,WR,15,13,0,0,0,0,0,0,0,0,2000,Qadry Ismail,Qadry Ismail2000BAL,WR,95,49,51.6%,655,13.4,5,37,53,6.9,3.3,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,80,79,Jeremy McDaniel,BUF,24,wr,16,6,0,0,0,0,0,0,0,0,2000,Jeremy McDaniel,Jeremy McDaniel2000BUF,WR,69,43,62.3%,697,16.2,2,31,74,10.1,2.7,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,84,83,Andre Rison,OAK,33,wr,16,0,0,0,0,0,0,0,0,0,2000,Andre Rison,Andre Rison2000OAK,WR,70,41,58.6%,606,14.8,6,29,49,8.7,2.6,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,85,84,Herman Moore,DET,31,WR,15,11,0,0,0,0,0,0,0,0,2000,Herman Moore,Herman Moore2000DET,WR,80,40,50.0%,434,10.9,3,25,30,5.4,2.7,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,86,85,Bobby Shaw,PIT,25,wr,16,0,0,0,0,0,0,0,0,0,2000,Bobby Shaw,Bobby Shaw2000PIT,WR,69,40,58.0%,672,16.8,4,31,45,9.7,2.5,42.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,89,88,Albert Connell,WAS,26,WR,16,12,0,0,0,0,0,0,0,0,2000,Albert Connell,Albert Connell2000WAS,WR,102,39,38.2%,762,19.5,3,29,77,7.5,2.4,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,94,92,David Patten,CLE,26,WR,14,11,0,0,0,0,0,0,0,0,2000,David Patten,David Patten2000CLE,WR,72,38,52.8%,546,14.4,1,20,65,7.6,2.7,39.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,95,93,Willie Jackson,NOR,29,WR,15,7,0,0,0,0,0,0,0,0,2000,Willie Jackson,Willie Jackson2000NOR,WR,80,37,46.3%,523,14.1,6,28,53,6.5,2.5,34.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,107,105,Kevin Lockett,KAN,26,wr,16,2,0,0,0,0,0,0,0,0,2000,Kevin Lockett,Kevin Lockett2000KAN,WR,56,33,58.9%,422,12.8,2,25,34,7.5,2.1,26.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,108,106,Chris Sanders,TEN,28,WR,16,14,0,0,0,0,0,0,0,0,2000,Chris Sanders,Chris Sanders2000TEN,WR,61,33,54.1%,536,16.2,0,24,54,8.8,2.1,33.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,118,116,Ricky Proehl,STL,32,wr,12,4,0,0,0,0,0,0,0,0,2000,Ricky Proehl,Ricky Proehl2000STL,WR,39,31,79.5%,441,14.2,4,26,29,11.3,2.6,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,128,125,Derrick Mayes,SEA,26,wr,13,8,0,0,0,0,0,0,0,0,2000,Derrick Mayes,Derrick Mayes2000SEA,WR,47,29,61.7%,264,9.1,1,16,40,5.6,2.2,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,137,134,Macey Brooks,CHI,25,wr,16,3,0,0,0,0,0,0,0,0,2000,Macey Brooks,Macey Brooks2000CHI,WR,50,26,52.0%,216,8.3,0,8,27,4.3,1.6,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,139,136,Tony Martin,MIA,35,wr,10,5,0,0,0,0,0,0,0,0,2000,Tony Martin,Tony Martin2000MIA,WR,63,26,41.3%,393,15.1,0,19,44,6.2,2.6,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,148,145,Joe Jurevicius,NYG,26,wr,14,3,0,0,0,0,0,0,0,0,2000,Joe Jurevicius,Joe Jurevicius2000NYG,WR,49,24,49.0%,272,11.3,1,17,43,5.6,1.7,19.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,156,152,Plaxico Burress,PIT,23,WR,12,9,0,0,0,0,0,0,0,0,2000,Plaxico Burress,Plaxico Burress2000PIT,WR,65,22,33.8%,273,12.4,0,13,39,4.2,1.8,22.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,157,153,Isaac Byrd,CAR,26,wr,15,4,0,0,0,0,0,0,0,0,2000,Isaac Byrd,Isaac Byrd2000CAR,WR,44,22,50.0%,241,11.0,2,14,34,5.5,1.5,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,160,156,Reggie Jones,SDG,29,wr,11,2,0,0,0,0,0,0,0,0,2000,Reggie Jones,Reggie Jones2000SDG,WR,38,22,57.9%,253,11.5,0,14,34,6.7,2.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,164,160,Keith Poole,NOR,26,wr,15,4,0,0,0,0,0,0,0,0,2000,Keith Poole,Keith Poole2000NOR,WR,37,21,56.8%,293,14.0,1,12,49,7.9,1.4,19.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,166,162,James Jett,OAK,30,WR,16,13,0,0,0,0,0,0,0,0,2000,James Jett,James Jett2000OAK,WR,39,20,51.3%,356,17.8,2,16,84,9.1,1.3,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,171,167,Danny Farmer,CIN,23,wr,13,2,0,0,0,0,0,0,0,0,2000,Danny Farmer,Danny Farmer2000CIN,WR,33,19,57.6%,268,14.1,0,13,38,8.1,1.5,20.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,172,168,Courtney Hawkins,PIT,31,wr,13,5,0,0,0,0,0,0,0,0,2000,Courtney Hawkins,Courtney Hawkins2000PIT,WR,43,19,44.2%,238,12.5,1,10,33,5.5,1.5,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,179,175,E.G. Green,IND,25,wr,7,0,0,0,0,0,0,0,0,0,2000,E.G. Green,E.G. Green2000IND,WR,26,18,69.2%,201,11.2,1,12,34,7.7,2.6,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,181,177,Chris Walsh,MIN,32,wr,16,0,0,0,0,0,0,0,0,0,2000,Chris Walsh,Chris Walsh2000MIN,WR,22,18,81.8%,191,10.6,0,13,21,8.7,1.1,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,185,180,Mac Cody,ARI,28,wr,15,1,0,0,0,0,0,0,0,0,2000,Mac Cody,Mac Cody2000ARI,WR,27,17,63.0%,212,12.5,0,12,24,7.9,1.1,14.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,195,190,Matthew Hatchette,MIN,26,wr,14,4,0,0,0,0,0,0,0,0,2000,Matthew Hatchette,Matthew Hatchette2000MIN,WR,33,16,48.5%,190,11.9,2,9,39,5.8,1.1,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,198,193,Jake Reed,NOR,33,wr,7,6,0,0,0,0,0,0,0,0,2000,Jake Reed,Jake Reed2000NOR,WR,31,16,51.6%,206,12.9,0,12,22,6.6,2.3,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
